"전출지별","전입지별","항목","단위","2021. 03 월","2021. 04 월","2021. 05 월","1970 년","1971 년","1972 년","1973 년","1974 년","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"충청북도","서울특별시","이동자수","명","1646","1010","927","37625","39139","29513","36260","40154","72525","50313","50472","70017","50801","46387","46281","48848","50953","47731","43335","37318","38320","37344","34823","32517","28461","24072","20440","18776","17155","16900","17095","16073","18923","18321","17606","17878","16891","15895","15697","16516","16301","15672","15612","14561","13753","13624","13209","13291","13197","13032","12961","13783","13806","14574",
"충청북도","서울특별시","순이동자수","명","312","-89","-163","30925","29682","18660","23643","28368","51452","32284","32994","51597","30754","21839","23232","27592","25967","25315","19944","14989","16438","16491","15070","10931","7440","4034","1745","1506","-1555","-1331","-903","-875","1589","3387","3088","4040","3413","1881","2008","1295","738","378","317","-900","-1565","-931","-574","-953","-1182","-1055","-341","377","1263","1506",
"충청북도","부산광역시","이동자수","명","178","115","111","3840","3073","2424","3353","4763","7790","6885","7178","8399","6279","6670","5525","5061","4948","4560","3927","3996","4515","3966","3337","3351","2850","2439","2123","1769","1837","1762","1828","1927","1986","1807","1716","1651","1672","1779","1629","1627","1588","1548","1556","1618","1628","1489","1565","1932","1757","1559","1660","1406","1470","1616",
"충청북도","부산광역시","순이동자수","명","-25","-37","-50","2809","1788","1203","2002","3510","4964","4537","4343","5715","3160","2514","1808","1407","878","1001","459","957","1503","1230","387","310","-362","-509","-815","-557","-607","-624","-668","-606","-412","-384","-308","-475","-503","-334","-326","-217","-529","-283","-364","-368","-369","-290","-171","-36","-266","-318","-390","-574","-427","-308",
"충청북도","대구광역시","이동자수","명","171","107","112","","","","","","","","","","","","2832","2865","3022","2638","2531","2541","2705","2601","2257","2039","1974","1851","1657","1724","1777","1689","1549","1566","1797","1799","1695","1684","1623","1465","1749","1404","1517","1607","1613","1655","1555","1705","1693","1816","1450","1517","1443","1450","1530","1548",
"충청북도","대구광역시","순이동자수","명","-59","-68","-54","","","","","","","","","","","","1084","1060","1089","946","899","886","858","964","395","181","76","-498","-76","186","49","-334","-544","-497","-142","-25","-157","-60","-234","-437","-255","-339","-402","-155","-267","-129","-294","-238","-265","-210","-507","-254","-381","-567","-642","-697",
"충청북도","인천광역시","이동자수","명","337","235","266","","","","","","","","","","","","4670","4465","5724","6072","5071","5071","5863","5532","5484","6024","5356","4620","4355","4222","3839","3709","3834","3777","4293","3879","4231","4283","3953","3867","3695","3928","3955","3721","3591","3473","3428","3624","3429","3457","3509","3308","3416","3394","3463","3385",
"충청북도","인천광역시","순이동자수","명","-93","-127","-120","","","","","","","","","","","","1706","1809","2888","3363","1957","1933","2564","2453","2206","2102","1359","145","-330","733","-216","-805","-577","-333","-127","-195","94","535","39","52","58","-665","-408","-867","-566","-874","-524","-543","-743","-753","-1115","-995","-635","-797","-536","-883",
"충청북도","광주광역시","이동자수","명","74","69","56","","","","","","","","","","","","","0","0","0","0","448","493","864","754","816","683","554","644","561","596","617","604","679","773","676","744","808","746","715","692","814","781","692","863","906","836","783","716","904","711","647","680","729","798","769",
"충청북도","광주광역시","순이동자수","명","-15","-3","-29","","","","","","","","","","","","","0","0","0","0","45","89","292","176","109","-19","-152","11","-101","-86","-50","-75","-64","62","-66","-22","-4","-121","-144","-66","-51","-88","-177","61","75","-95","-66","-66","-41","-259","-201","-230","-299","-225","-228",
"충청북도","대전광역시","이동자수","명","874","633","561","","","","","","","","","","","","","0","0","0","0","0","0","0","11656","12026","12373","10124","11275","10634","10399","9966","10070","9636","11257","10937","10932","10956","10937","10344","10349","10483","9739","8956","8985","8853","9120","8803","8442","8552","7749","7917","8014","7905","7866","8343",
"충청북도","대전광역시","순이동자수","명","29","-76","-99","","","","","","","","","","","","","0","0","0","0","0","0","0","4345","4074","4503","1623","3688","3603","1841","1105","671","-120","1366","1576","1991","1741","1234","880","1489","916","-123","-764","72","6","273","687","134","296","-516","169","361","3","-414","-526",
"충청북도","울산광역시","이동자수","명","77","55","43","","","","","","","","","","","","","","","","","","","","","","","","","","","0","998","814","886","901","948","959","886","756","851","798","834","902","776","755","782","954","1173","865","1057","716","633","576","669","688",
"충청북도","울산광역시","순이동자수","명","-33","-25","-41","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-34","-437","-267","-70","41","-15","-43","-129","-91","-330","-282","-68","-117","-306","-166","95","282","-26","-105","-274","-344","-617","-367","-286",
"충청북도","세종특별자치시","이동자수","명","450","312","264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2797","2794","5940","9061","5544","6270","5978","4948","5261",
"충청북도","세종특별자치시","순이동자수","명","51","-32","-66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","827","919","4072","6753","2918","3455","3005","1560","8",
"충청북도","경기도","이동자수","명","2346","1744","1549","12585","13937","9936","11396","12209","27810","18001","18693","23200","20751","22000","15315","16288","22042","21870","20073","21199","24987","23562","23629","22382","21684","20342","20037","18414","18286","19116","19429","18393","22144","22065","22828","25217","24189","24191","25082","24450","23231","21809","22588","22388","21319","20488","20083","19697","20075","19803","19833","20949","21135","22133",
"충청북도","경기도","순이동자수","명","21","-176","-265","8161","8778","4161","5912","7035","16897","9280","10069","14011","9420","7223","4254","5072","10111","9799","6606","7449","9756","8059","9102","4579","2704","357","-859","1248","-861","-1511","-1266","-1618","153","2165","3641","5663","3705","3574","3541","-566","-1943","-3308","-1432","-2075","-3919","-3223","-2743","-3916","-3617","-2815","-2653","-2108","-570","-25",
"충청북도","강원도","이동자수","명","432","344","283","5741","6671","4951","5655","5513","11745","8027","7406","8011","6574","8370","8160","7725","8353","7481","6978","6462","7026","5900","4915","4829","4616","4791","4473","4453","4341","4468","4731","5362","5390","5220","6479","5265","5523","5050","4718","4848","4714","4774","5120","4563","4348","4312","4247","4736","4725","4420","4581","4089","4489","4615",
"충청북도","강원도","순이동자수","명","-24","-67","-47","-2230","-1896","-1281","-1715","-2592","-3384","-1634","-664","-27","-1318","-628","-200","-160","0","-412","-624","-822","-376","-1164","-2824","-3183","-2828","-1904","-1810","-1184","-1198","-1129","-675","439","-203","-292","1294","-1023","-461","41","-302","-63","-453","-90","27","-581","-626","-241","-20","296","19","-470","-183","-561","32","398",
"충청북도","충청북도","이동자수","명","12437","11381","9850","65127","71722","60135","79667","81662","156257","97992","101842","112514","99194","141794","121778","132321","146556","144108","146670","143861","142281","147273","147953","178769","172749","159621","160096","156287","171036","153545","170682","151945","171230","156984","154462","165597","167043","150691","157381","160782","166855","159835","151216","153067","145679","133461","139959","136614","133264","124156","119825","138870","133384","147153",
"충청북도","충청북도","순이동자수","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","충청남도","이동자수","명","703","500","500","11611","12393","8602","9624","10482","24142","14174","15970","19982","20506","21284","16272","15668","17304","17191","17718","16822","17990","18860","6572","6426","6094","5927","5711","5467","6260","7582","7853","6827","7828","7550","7509","8223","9045","13021","9508","8908","8614","8600","8473","8376","8200","6253","6056","6304","6580","6056","6387","6087","6182","6817",
"충청북도","충청남도","순이동자수","명","5","-6","66","5827","5898","1826","1462","2255","6829","2624","4546","7877","8855","5940","2086","2382","2547","2881","3801","2434","2574","3634","-523","-954","-1435","-945","-1012","-550","-315","485","855","-713","380","-135","-364","-15","477","2922","130","-488","-528","-325","352","432","-97","129","212","38","327","359","559","239","103","116",
"충청북도","전라북도","이동자수","명","236","140","149","915","1148","1005","1222","853","3122","1837","1932","2452","1489","2197","2598","1593","1873","1833","1765","1805","1790","1593","1573","1661","1630","1637","1690","1513","1450","1633","1635","1857","1918","1838","2216","1711","2247","1743","1692","2033","2028","1957","1913","1823","1961","1744","1834","1773","1753","1692","1770","1696","1775","1883",
"충청북도","전라북도","순이동자수","명","13","-36","-8","-269","-315","-354","41","-344","26","-66","151","735","163","390","985","-112","10","146","115","99","-285","-244","-232","-269","-304","-287","-156","-130","-221","-221","-207","-142","-83","-152","-79","-949","-69","-774","-411","-253","-278","-247","-66","-393","-218","-253","-105","-483","-518","-467","-425","-719","-520","-382",
"충청북도","전라남도","이동자수","명","116","100","105","3087","1057","676","1212","964","2761","2784","2737","3554","1967","2714","2097","1983","2404","2375","2050","1481","1629","1287","1408","1386","1507","1166","1021","937","1083","1203","1327","1902","1501","1336","1712","1239","1267","1155","1158","1198","1181","1227","1253","1199","1248","1183","1209","1191","1344","1233","1232","1133","1168","1474",
"충청북도","전라남도","순이동자수","명","-11","-26","5","1810","-51","-529","104","-358","-539","851","868","1625","326","583","277","50","-40","246","30","-134","-239","-230","-65","-349","-298","-646","-467","-441","-178","-230","-163","367","-212","-609","78","-352","-468","-369","-185","-359","-324","-180","-137","-146","-163","-134","9","-145","-98","-239","-248","-391","-331","-155",
